4.24	1.04
3.52	1.33
3.48	1.4
4.24	1.09
4.48	1.03
4.1	0.89
3.95	1.2
4.67	0.58
3.24	1.55
3.76	1.04
4.57	0.75
4.29	1.01
3.52	1.33
3.48	1.36
3.29	1.68
3.19	1.57
4.19	0.83
4.19	1.38
3.63	1.31
4	1.1
3.93	1.33
3.56	1.26
3.56	1.26
3.31	1.14
2.88	1.36
3.13	1.54
3.69	1.25
3.88	1.09
3.81	1.33
3.67	1.37
4.5	0.63
3.13	1.63
