3.72	0.96
4.78	0.43
3.78	1
3.33	1.53
2.72	1.32
2.28	1.53
2.94	1.3
3.67	1.03
3.11	1.57
2.89	1.28
4.06	1.25
3.78	1.17
3.88	1.02
3.53	1.33
4.24	0.97
3.12	1.36
4	0.91
4.67	0.49
4.06	0.94
4	0.97
3.89	0.9
3.67	1.03
3.83	0.86
3.44	1.15
3.39	1.14
3.83	1.04
4.22	0.65
4.11	0.96
4.44	0.7
4.33	0.77
4.56	0.51
3.61	1.04
